timestamp,crazyflie_ActualState_pose_x,crazyflie_ActualState_pose_y,crazyflie_ActualState_pose_z,crazyflie_ActualState_vel_x,crazyflie_ActualState_vel_y,crazyflie_ActualState_vel_z,crazyflie_ActualState_ori_qx,crazyflie_ActualState_ori_qy,crazyflie_ActualState_ori_qz,crazyflie_ActualState_ori_qw,crazyflie_ActualState_ang_vel_x,crazyflie_ActualState_ang_vel_y,crazyflie_ActualState_ang_vel_z,cf_control_control_command_thrust,cf_control_control_command_torque_x,cf_control_control_command_torque_y,cf_control_control_command_torque_z
1781018425350592561,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425395044756,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425395090361,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425454422316,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425465068777,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425475335940,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425481761498,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425506765002,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425514278875,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425517935100,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425521601251,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425529649638,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425561352023,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425565800016,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425604564257,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425612291063,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425665992839,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425706349694,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425720382497,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425720696722,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425720718935,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425720732486,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425735811250,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425742464103,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425782999077,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425798022075,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425847025198,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425865008485,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425882000043,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425894934570,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425914106510,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425916601330,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425953634805,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425970328171,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018425984146661,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018425990306565,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018426015417591,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426026813444,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018426036029121,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426048534559,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1781018426073593686,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426098974284,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426134730207,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426154405718,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426164536983,,,,,,,,,,,,,,0.27676827284851757,5.414776280669106e-21,4.048926843385551e-21,1.0498338737521256e-21
1781018426182851714,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426204689215,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426228069705,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426247763810,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426269675855,,,,,,,,,,,,,,0.27689019771483525,5.4150483874653314e-21,4.049130824301723e-21,1.0498658759385098e-21
1781018426269728693,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426296035025,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426312032531,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426331694815,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426352784344,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426369458612,8.906612374001228e-20,1.3352824368251949e-19,-5.719148078661696e-07,0.0,0.0,0.0,-3.778205974905486e-19,-2.9968773600954524e-19,-1.228985942170425e-19,1.0,0.0,0.0,0.0,,,,
1781018426369602585,,,,,,,,,,,,,,0.2770605706992288,5.4153651903318745e-21,4.049368912950853e-21,1.0499031974428413e-21
1781018426404855656,-3.8829215197448857e-10,3.919194708749038e-10,5.062212125178656e-07,-3.8831539240498206e-08,3.9194292584297866e-08,0.00010781360203671382,1.0877930544365845e-08,1.0777702805272046e-08,-8.703120805355302e-10,0.9999999999999999,0.0,0.0,0.0,,,,
1781018426435636587,-1.021540698097423e-09,1.0135918590240502e-09,2.62876383487487e-06,-6.333541890122412e-08,6.217773605060679e-08,0.0002122542622296322,2.8265309741105083e-08,2.848332669114074e-08,-1.947998736796882e-09,0.9999999999999991,0.0,0.0,0.0,,,,
1781018426476923275,-1.6560491368993058e-09,1.6534397557830399e-09,6.628248187635216e-06,-6.348398556075548e-08,6.401781409793777e-08,0.0003999484352656584,4.6869845789131816e-08,4.693604584508297e-08,-2.7781151366132883e-09,0.9999999999999978,0.0,0.0,0.0,,,,
1781018426501987017,-2.2825235320529956e-09,2.2748074734861118e-09,1.2888872685808128e-05,-6.272156745057032e-08,6.221078442987918e-08,0.0006260624498026898,6.631758001334417e-08,6.653524696697676e-08,-3.412709245691717e-09,0.9999999999999956,0.0,0.0,0.0,,,,
1781018426511742743,,,,,,,,,,,,,,0.2780270678225966,5.416654322802813e-21,4.05034043447322e-21,1.0500553182363782e-21
1781018426559465023,-2.9095724069594107e-09,2.8845350817329964e-09,2.2541898681577993e-05,-6.28594582206167e-08,6.112623484550428e-08,0.0009653025995574223,8.794468668821265e-08,8.86503991678212e-08,-3.9036760622849075e-09,0.9999999999999922,0.0,0.0,0.0,,,,
1781018426577487502,-3.379487803126593e-09,3.3528617909137366e-09,3.464485510741924e-05,-4.723399219383116e-08,4.7073381185721244e-08,0.0012102956425655178,1.0781640984167761e-07,1.0859326928954112e-07,-4.194540821242984e-09,0.9999999999999882,0.0,0.0,0.0,,,,
1781018426609654260,-3.753690649048814e-09,3.698294691505273e-09,5.136332457685022e-05,-3.782216371733207e-08,3.494112197699427e-08,0.0016718469469259346,1.2715131505082516e-07,1.2878075689007205e-07,-4.390534328946654e-09,0.9999999999999836,0.0,0.0,0.0,,,,
1781018426633387707,,,,,,,,,,,,,,0.2800751667947821,5.418468410718374e-21,4.051710590032776e-21,1.0502694751798891e-21
1781018426637792610,-4.0019813322370275e-09,3.921160353475527e-09,7.34109012688472e-05,-2.544720445039605e-08,2.2895331081940826e-08,0.0022047576691865333,1.4625516079379534e-07,1.4867430478337206e-07,-4.504385092662387e-09,0.9999999999999782,0.0,0.0,0.0,,,,
1781018426666298452,-4.116081306875136e-09,4.007452248130579e-09,0.00010139231971099949,-1.2304562889798575e-08,9.507695313197791e-09,0.002798141844208695,1.649412448761716e-07,1.6828890238043928e-07,-4.56205057539677e-09,0.9999999999999722,0.0,0.0,0.0,,,,
1781018426720635991,-4.1000117831061594e-09,3.935423483165442e-09,0.00013808004423455228,2.89391183660683e-10,-5.917248789452168e-09,0.0036687724523580025,1.8277528269821898e-07,1.8791913406375827e-07,-4.586360452449057e-09,0.9999999999999656,0.0,0.0,0.0,,,,
1781018426725148912,,,,,,,,,,,,,,0.281651941394971,5.419530915523282e-21,4.052513918013666e-21,1.0503947413769278e-21
1781018426726302524,-3.9272094811149405e-09,3.7155386682352803e-09,0.00018592202806452102,1.5377674059327017e-08,-2.0144343598643826e-08,0.004784198383011552,2.001550271575447e-07,2.0697522837253615e-07,-4.570493672344205e-09,0.9999999999999585,0.0,0.0,0.0,,,,
1781018426762766252,-3.606492080225019e-09,3.329102243914044e-09,0.0002461696174675433,2.9448890630031582e-08,-3.6118040967598134e-08,0.006024758940331339,2.1661048277650994e-07,2.258124230609849e-07,-4.53582660332248e-09,0.999999999999951,0.0,0.0,0.0,,,,
1781018426792679487,-3.132692227141979e-09,2.771999788628064e-09,0.0003211751968627066,4.383370451086004e-08,-5.232836675347144e-08,0.00750055793956228,2.320613938373802e-07,2.4436154344522623e-07,-4.483209391658629e-09,0.9999999999999432,0.0,0.0,0.0,,,,
1781018426810281343,-2.4888869072733035e-09,2.051957678687612e-09,0.0004131228260653881,5.97003370284527e-08,-6.758271591106295e-08,0.009194762920333308,2.4670634516549805e-07,2.6222179356838824e-07,-4.4061607259587696e-09,0.9999999999999352,0.0,0.0,0.0,,,,
1781018426819948870,,,,,,,,,,,,,,0.2858280509091583,-4.846119510814172e-10,-4.886141567787032e-10,-6.09415525930671e-11
1781018426841315757,-1.6901297229796984e-09,1.1522307663578681e-09,0.0005230610477820197,7.389113524235421e-08,-8.438052158349206e-08,0.010993822171749362,2.6003028392348874e-07,2.798436885877726e-07,-4.323171213529652e-09,0.999999999999927,0.0,0.0,0.0,,,,
1781018426874324477,-7.121073979274274e-10,7.213169024108481e-11,0.0006546879832588469,9.018269792684592e-08,-1.0098345486527545e-07,0.013162693547792911,2.7196397965614744e-07,2.96588249461725e-07,-4.206504535515999e-09,0.999999999999919,0.0,0.0,0.0,,,,
1781018426893745115,,,,,,,,,,,,,,0.2883876635891747,-1.0552085168632361e-09,-1.0647297136311685e-09,-1.4001031702482156e-10
1781018426906384420,4.65823892410129e-10,-1.2059475582961401e-09,0.0008142018416028574,1.0805076119788839e-07,-1.189450393871117e-07,0.01595138583453855,2.819583325973169e-07,3.1195313959604723e-07,-4.039033906633088e-09,0.9999999999999116,0.0,0.0,0.0,,,,
1781018426919726157,1.8520410382322454e-09,-2.705212728662758e-09,0.0010063718211226723,1.2632595526602185e-07,-1.3892163213623582e-07,0.01921699795214895,2.892667189412332e-07,3.257226124833302e-07,-3.815063170888205e-09,0.9999999999999051,0.0,0.0,0.0,,,,
1781018426938590460,3.4847306762245855e-09,-4.43832853373788e-09,0.0012363717793149147,1.479867684721041e-07,-1.5988552000704902e-07,0.022999995819424888,2.9337763610809564e-07,3.3682302671884996e-07,-3.501037278401753e-09,0.9999999999999002,0.0,0.0,0.0,,,,
1781018426948205002,5.365688083746566e-09,-6.413723952077869e-09,0.0015068551115312613,1.696103510534494e-07,-1.8163939058485686e-07,0.02704833322186833,2.937856626647265e-07,3.4509935918609477e-07,-3.1140551306689032e-09,0.9999999999998973,0.0,0.0,0.0,,,,
1781018426975424320,7.494438538821843e-09,-8.62411210566248e-09,0.0018190153108194919,1.9112967509313072e-07,-2.0279871808823627e-07,0.031216019929087603,2.903041110129195e-07,3.503400727333158e-07,-2.6665768181283608e-09,0.9999999999998964,0.0,0.0,0.0,,,,
1781018426979421249,,,,,,,,,,,,,,0.29072143867273814,-1.9522880618159585e-09,-1.9856012867857594e-09,-2.698636147510449e-10
1781018426994563453,9.866386733947896e-09,-1.1058007997626061e-08,0.0021733888996694796,2.122660992513902e-07,-2.230905882191553e-07,0.03543735888529047,2.8274773426030334e-07,3.5235374842942177e-07,-2.1689048267840103e-09,0.999999999999898,0.0,0.0,0.0,,,,
1781018427066473257,1.2478730985889244e-08,-1.3699515765806292e-08,0.002571400268365543,2.3322779678772728e-07,-2.421378540763314e-07,0.03980113686992033,2.7096052728326496e-07,3.5081955299598097e-07,-1.6206092943141975e-09,0.9999999999999017,0.0,0.0,0.0,,,,
1781018427099356733,,,,,,,,,,,,,,0.287032892120458,-3.334185949951093e-09,-3.4844986163750027e-09,-4.816154144629465e-10
1781018427101392185,1.5347939904797686e-08,-1.6564823248427365e-08,0.0030166286044258986,2.5594569002121563e-07,-2.632124090658584e-07,0.044522833606368384,2.538258986245933e-07,3.448322331745904e-07,-9.82913306500299e-10,0.9999999999999083,0.0,0.0,0.0,,,,
1781018427137112281,1.84728692964687e-08,-1.9643603456146436e-08,0.0035110943580142946,2.789537004058566e-07,-2.839998111051587e-07,0.049446575359183155,2.308498215298444e-07,3.33857722759934e-07,-2.568619017259348e-10,0.9999999999999176,0.0,0.0,0.0,,,,
1781018427155371260,2.1859206531114417e-08,-2.2906579987820027e-08,0.0040540061290809705,3.0334604047911424e-07,-3.029224450345733e-07,0.054291177107011715,2.0188631100693866e-07,3.1701220454092493e-07,5.680251860667717e-10,0.9999999999999294,0.0,0.0,0.0,,,,
1781018427168991303,2.549401068073156e-08,-2.6374815440241755e-08,0.004642091487936949,3.276500049530212e-07,-3.2539704244110946e-07,0.05880853588593086,1.6524552453241075e-07,2.937549822441157e-07,1.5087197780502375e-09,0.9999999999999432,0.0,0.0,0.0,,,,
1781018427188196167,,,,,,,,,,,,,,0.2872903118836457,-3.812477042820376e-09,-4.05502543968641e-09,-5.609133023056328e-10
1781018427216146715,2.9383919861655718e-08,-2.999646267403581e-08,0.005272933490061509,3.5400777246929103e-07,-3.44335419240707e-07,0.06308420021276195,1.2111201059491535e-07,2.6283994079902014e-07,2.5753101511983667e-09,0.9999999999999581,0.0,0.0,0.0,,,,
1781018427232224095,3.350463088908913e-08,-3.3741555247389345e-08,0.005945025859829159,3.7957310333715764e-07,-3.6202344905397085e-07,0.06720923697702484,6.886113344337381e-08,2.2371567454980943e-07,3.757251352509585e-09,0.9999999999999726,0.0,0.0,0.0,,,,
1781018427249946523,3.7803787986849646e-08,-3.760134203168774e-08,0.0066575324766304615,4.016691212644055e-07,-3.8094132591014623e-07,0.07125066168032233,7.147002213491071e-09,1.7639071274128964e-07,5.0385018061897765e-09,0.9999999999999843,0.0,0.0,0.0,,,,
1781018427251828087,,,,,,,,,,,,,,0.2823479817445919,-4.38212469887254e-09,-4.832877251082934e-09,-6.668698611593232e-10
1781018427272860763,4.22876978656527e-08,-4.1459543419021454e-08,0.0074098401264745956,4.2650594505868586e-07,-3.9046010166578363e-07,0.07523076498451696,-6.259761524903913e-08,1.1907082501844954e-07,6.4360412057475756e-09,0.9999999999999909,0.0,0.0,0.0,,,,
1781018427273567073,4.686363984545329e-08,-4.5312677677856006e-08,0.008198987337067136,4.4450293270575456e-07,-4.0200592574179866e-07,0.07891472105924585,-1.4222847357255834e-07,5.2516060122783684e-08,7.90857298665458e-09,0.9999999999999885,0.0,0.0,0.0,,,,
1781018427294646434,5.1493198968883785e-08,-4.908458742040512e-08,0.00901999087923789,4.6114028724260135e-07,-4.0855580755800623e-07,0.08210035421693586,-2.316518064232303e-07,-2.4240449660413935e-08,9.474066833485769e-09,0.9999999999999728,0.0,0.0,0.0,,,,
1781018427321586405,,,,,,,,,,,,,,0.26786672056763355,-4.463087962971332e-09,-5.477182527680364e-09,-7.457509831941851e-10
1781018427333289494,5.6158945993476665e-08,-5.264722264131378e-08,0.00986934241930194,4.788621385905963e-07,-4.0466368888544484e-07,0.08493515400612042,-3.295373097527624e-07,-1.128557286468138e-07,1.1145176370585796e-08,0.9999999999999393,0.0,0.0,0.0,,,,
1781018427365586624,6.069670557160975e-08,-5.601271236188856e-08,0.010744493571625477,4.82885838264734e-07,-4.0460523824578583e-07,0.08751511523191051,-4.3850288022467563e-07,-2.1113290428268185e-07,1.2838759439567825e-08,0.9999999999998814,0.0,0.0,0.0,,,,
1781018427448731702,6.51132944033119e-08,-5.900587680657511e-08,0.01163620707137791,4.899654139245319e-07,-3.8895024855726107e-07,0.08917134997464585,-5.55882751476502e-07,-3.216759276604016e-07,1.4618625410992891e-08,0.9999999999997936,0.0,0.0,0.0,,,,
1781018427453659753,6.93241300279773e-08,-6.155962765203785e-08,0.012529483162460737,4.904603431920498e-07,-3.6689918064113213e-07,0.08932760910754124,-6.819175000155173e-07,-4.4444226203670747e-07,1.6455581177686744e-08,0.9999999999996686,0.0,0.0,0.0,,,,
1781018427456486495,7.317305140984714e-08,-6.36664012846329e-08,0.013413818466710175,4.762413433789344e-07,-3.4441101389838757e-07,0.08843353042408061,-8.183779063214885e-07,-5.775709542016573e-07,1.8290405164678088e-08,0.9999999999994982,0.0,0.0,0.0,,,,
1781018427486509791,7.670743685900227e-08,-6.510144790511156e-08,0.014282204803771889,4.6756685729960723e-07,-2.9913795402952053e-07,0.08683863370523695,-9.61046900306448e-07,-7.248376068165087e-07,2.0213603607450387e-08,0.9999999999992752,0.0,0.0,0.0,,,,
1781018427504193967,,,,,,,,,,,,,,0.26934377194797243,-4.045895927786588e-09,-5.365958896088635e-09,-7.226767009607661e-10
1781018427508081968,7.973065722489101e-08,-6.587792133728573e-08,0.015129959028157978,4.398113568003007e-07,-2.544921136772162e-07,0.08477542243766296,-1.1122725387888573e-06,-8.832556533106409e-07,2.2104372581973826e-08,0.999999999998991,0.0,0.0,0.0,,,,
1781018427525988178,8.213943101872413e-08,-6.591267200258168e-08,0.015954017700362488,4.0153471361795307e-07,-2.0110038457202913e-07,0.08240586721958242,-1.2715249926933283e-06,-1.0525634827455232e-06,2.3963952575030084e-08,0.9999999999986373,0.0,0.0,0.0,,,,
1781018427547184908,8.396471357733659e-08,-6.498574343026655e-08,0.016753300520845612,3.6669013503416166e-07,-1.2476822078981563e-07,0.07992828204763987,-1.4345523605264608e-06,-1.2361169892290388e-06,2.5866289985741065e-08,0.9999999999982067,0.0,0.0,0.0,,,,
1781018427559676518,8.49237711549158e-08,-6.31617924267583e-08,0.01752775842802882,3.0359149540739876e-07,-5.414439095626187e-08,0.07744579071798599,-1.6048428676543133e-06,-1.428629549093641e-06,2.763099239626811e-08,0.9999999999976913,0.0,0.0,0.0,,,,
1781018427591425570,8.501404773107213e-08,-6.026019032511398e-08,0.01827737318119484,2.397637830215438e-07,3.5282327513476607e-08,0.07496147531677777,-1.7788379401070326e-06,-1.6326124922197509e-06,2.9360108710716707e-08,0.9999999999970847,0.0,0.0,0.0,,,,
1781018427608535913,,,,,,,,,,,,,,0.24899924201359042,-2.868132648105881e-10,-2.7101001580052104e-09,-3.2033484213609433e-10
1781018427616025997,8.419317932115242e-08,-5.614706933230891e-08,0.019002132553325928,1.7164215486871397e-07,1.3960502030636605e-07,0.07247593721399155,-1.9542404516552013e-06,-1.8492237908369119e-06,3.106318342022589e-08,0.9999999999963801,0.0,0.0,0.0,,,,
1781018427647098353,8.216563582876439e-08,-5.0900887810777814e-08,0.0196976375324589,7.132295067776468e-08,2.391625246233797e-07,0.06955049791513196,-2.1339554853157718e-06,-2.0723257795061196e-06,3.2543712424236026e-08,0.9999999999955753,0.0,0.0,0.0,,,,
1781018427677914539,7.903774951924741e-08,-4.42672927489248e-08,0.020344839398078216,-2.8291242969622248e-08,3.7468999095226503e-07,0.06472018656500649,-2.310143779752954e-06,-2.305474905677337e-06,3.390320999398356e-08,0.9999999999946734,0.0,0.0,0.0,,,,
1781018427686878185,,,,,,,,,,,,,,0.25123666602045525,8.499269464229271e-09,5.174088021761411e-09,8.170253934312968e-10
1781018427714222148,7.467888841190047e-08,-3.6230056071932386e-08,0.02092752757356024,-1.521423225743024e-07,5.237093002408777e-07,0.058268817552836846,-2.481241741615545e-06,-2.545114472362962e-06,3.499519569133283e-08,0.9999999999936823,0.0,0.0,0.0,,,,
1781018427751601789,6.884681063472931e-08,-2.6797142367473304e-08,0.02143555033724525,-3.1153523997622605e-07,6.820848495563854e-07,0.0508022763750889,-2.64598765851422e-06,-2.7846725099900683e-06,3.561500036673461e-08,0.9999999999926216,0.0,0.0,0.0,,,,
1781018427799499894,,,,,,,,,,,,,,0.27192261465118284,1.2616592869719326e-08,9.221895803034384e-09,1.3906654980877252e-09
1781018427799526473,6.15583715105273e-08,-1.5596056513924596e-08,0.02186385639127108,-4.793119144642081e-07,8.865907182241715e-07,0.04283060541159323,-2.792478424126428e-06,-3.0245557038710427e-06,3.573088752203789e-08,0.9999999999915264,0.0,0.0,0.0,,,,
1781018427850926779,5.2504656892174234e-08,-2.579484807824449e-09,0.022209561058178225,-6.876940717837526e-07,1.1038754394193386e-06,0.03457046670263666,-2.9174187338528443e-06,-3.25567012636602e-06,3.505647697202358e-08,0.999999999990444,0.0,0.0,0.0,,,,
1781018427886200344,4.139024705902086e-08,1.2445977808466095e-08,0.02248609391711131,-9.249523442910963e-07,1.3381733090777343e-06,0.02765328590864046,-3.0141662057618477e-06,-3.4707059751922564e-06,3.343773152062775e-08,0.9999999999894339,0.0,0.0,0.0,,,,
1781018427901796806,2.805869591422592e-08,2.9853073076293207e-08,0.02272103157487195,-1.1650070672297793e-06,1.5974545478221206e-06,0.02349376579519938,-3.072207578703626e-06,-3.667543761710185e-06,3.092355965438582e-08,0.9999999999885548,0.0,0.0,0.0,,,,
1781018427908716011,,,,,,,,,,,,,,0.299707343933395,1.9749212852890314e-08,1.6704438575014562e-08,2.4372362986824396e-09
1781018427931737296,1.2134232839339839e-08,4.970187240996416e-08,0.022932339595789053,-1.4334308030292728e-06,1.854517218546199e-06,0.02113080211494902,-3.088145035556865e-06,-3.8366433803889745e-06,2.7354166981606304e-08,0.9999999999878714,0.0,0.0,0.0,,,,
1781018427960859871,-6.764484250807543e-09,7.230662115216762e-08,0.02316162849810175,-1.7103112528812443e-06,2.1195613034478296e-06,0.02292889025882598,-3.053086197365355e-06,-3.971266977846824e-06,2.268475548105717e-08,0.9999999999874536,0.0,0.0,0.0,,,,
1781018427973267488,-2.8946243678447882e-08,9.784000771215729e-08,0.02344415913233065,-1.990532835650702e-06,2.383509537543583e-06,0.028253063454684875,-2.96076533098373e-06,-4.0657958886767645e-06,1.697221301490791e-08,0.9999999999873515,0.0,0.0,0.0,,,,
1781018427995707171,,,,,,,,,,,,,,0.34114823408101574,2.7773668694199558e-08,2.5803458017296935e-08,3.6908770718441983e-09
1781018427998666363,-5.4611328074727745e-08,1.263299887850521e-07,0.02379614682186767,-2.2780808275432597e-06,2.6464001350002397e-06,0.03519876898937267,-2.8055776167570742e-06,-4.114369052722354e-06,1.0262910180254448e-08,0.9999999999876003,0.0,0.0,0.0,,,,
1781018428024783225,-8.376614709732654e-08,1.5748836172555138e-07,0.024233182419120713,-2.5554516512754377e-06,2.8809829354679875e-06,0.04370355976397065,-2.5886276039530878e-06,-4.115075678639142e-06,2.8557107578160975e-09,0.9999999999881826,0.0,0.0,0.0,,,,
